KM;LAT;LONG;;;;;KM;LAT;LONG
256,61;-22,586039;-44,010622;;;;;;;
256,62;-22,586052;-44,010716;;;;;;;
256,63;-22,586065;-44,01081;;;;;;;
256,64;-22,586077;-44,010905;;;;;;;
256,65;-22,586089;-44,010999;;;;;;;
256,66;-22,586099;-44,011094;;;;;;;
256,67;-22,586106;-44,011189;;;;;;;
256,68;-22,586113;-44,011283;;;;;;;
256,69;-22,586121;-44,011378;;;;;;;
256,7;-22,586129;-44,011473;;;;;;;
256,71;-22,586137;-44,011568;;;;;;;
256,72;-22,586144;-44,011663;;;;;;;
256,73;-22,586151;-44,011757;;;;;;;
256,74;-22,586159;-44,011852;;;;;;;
256,75;-22,586166;-44,011947;;;;;;;
256,76;-22,586173;-44,012042;;;;;;;
256,77;-22,58618;-44,012137;;;;;;;
256,78;-22,586187;-44,012232;;;;;;;
256,79;-22,586194;-44,012327;;;;;;;
256,8;-22,586201;-44,012422;;;;;;;
256,81;-22,586206;-44,012517;;;;;;;
256,82;-22,586212;-44,012612;;;;;;;
256,83;-22,586218;-44,012707;;;;;;;
256,84;-22,586225;-44,012802;;;;;;;
256,85;-22,586231;-44,012897;;;;;;;
256,86;-22,586239;-44,012992;;;;;;;
256,87;-22,586247;-44,013087;;;;;;;
256,88;-22,586254;-44,013182;;;;;;;
256,89;-22,586261;-44,013277;;;;;;;
256,9;-22,586268;-44,013372;;;;;;;
256,91;-22,586275;-44,013466;;;;;;;
256,92;-22,586282;-44,013561;;;;;;;
256,93;-22,586288;-44,013656;;;;;;;
256,94;-22,586294;-44,013752;;;;;;;
256,95;-22,586301;-44,013846;;;;;;;
256,96;-22,586307;-44,013941;;;;;;;
256,97;-22,586314;-44,014036;;;;;;;
256,98;-22,586322;-44,014131;;;;;;;
256,99;-22,586329;-44,014226;;;;;;;
257;-22,586336;-44,014321;;;;;;;
257,01;-22,586343;-44,014416;;;;;;;
257,02;-22,58635;-44,014511;;;;;;;
257,03;-22,586357;-44,014606;;;;;;;
257,04;-22,586362;-44,014701;;;;;;;
257,05;-22,586367;-44,014796;;;;;;;
257,06;-22,586371;-44,014891;;;;;;;
257,07;-22,586374;-44,014986;;;;;;;
257,08;-22,586375;-44,015081;;;;;;;
257,09;-22,586376;-44,015177;;;;;;;
257,1;-22,586373;-44,015272;;;;;;;
257,11;-22,58637;-44,015367;;;;;;;
257,12;-22,586365;-44,015462;;;;;;;
257,13;-22,586357;-44,015556;;;;;;;
257,14;-22,586345;-44,015651;;;;;;;
257,15;-22,58633;-44,015745;;;;;;;
257,16;-22,586313;-44,015838;;;;;;;
257,17;-22,586291;-44,015931;;;;;;;
257,18;-22,586268;-44,016024;;;;;;;
257,19;-22,586242;-44,016115;;;;;;;
257,2;-22,586215;-44,016206;;;;;;;
257,21;-22,586185;-44,016297;;;;;;;
257,22;-22,586151;-44,016386;;;;;;;
257,23;-22,586114;-44,016473;;;;;;;
257,24;-22,586074;-44,01656;;;;;;;
257,25;-22,58603;-44,016644;;;;;;;
257,26;-22,585985;-44,016728;;;;;;;
257,27;-22,585937;-44,01681;;;;;;;
257,28;-22,585887;-44,016891;;;;;;;
257,29;-22,585834;-44,01697;;;;;;;
257,3;-22,585778;-44,017047;;;;;;;
257,31;-22,58572;-44,017122;;;;;;;
257,32;-22,58566;-44,017196;;;;;;;
257,33;-22,585597;-44,017268;;;;;;;
257,34;-22,585533;-44,017338;;;;;;;
257,35;-22,585467;-44,017407;;;;;;;
257,36;-22,585401;-44,017475;;;;;;;
257,37;-22,585335;-44,017544;;;;;;;
257,38;-22,585268;-44,017612;;;;;;;
257,39;-22,585202;-44,01768;;;;;;;
257,4;-22,585135;-44,017748;;;;;;;
257,41;-22,585068;-44,017815;;;;;;;
257,42;-22,585;-44,017882;;;;;;;
257,43;-22,584932;-44,017948;;;;;;;
257,44;-22,584864;-44,018015;;;;;;;
257,45;-22,584796;-44,018082;;;;;;;
257,46;-22,584728;-44,018148;;;;;;;
257,47;-22,584661;-44,018216;;;;;;;
257,48;-22,584591;-44,01828;;;;;;;
257,49;-22,584522;-44,018346;;;;;;;
257,5;-22,584449;-44,018408;;;;;;;
257,51;-22,584377;-44,018468;;;;;;;
257,52;-22,584304;-44,018531;;;;;;;
257,53;-22,584231;-44,018591;;;;;;;
257,54;-22,584158;-44,018653;;;;;;;
257,55;-22,584085;-44,018713;;;;;;;
257,56;-22,584011;-44,018773;;;;;;;
257,57;-22,583938;-44,018834;;;;;;;
257,58;-22,583866;-44,018896;;;;;;;
257,59;-22,583794;-44,018959;;;;;;;
257,6;-22,583722;-44,019022;;;;;;;
257,61;-22,583651;-44,019085;;;;;;;
257,62;-22,583582;-44,01915;;;;;;;
257,63;-22,583511;-44,019213;;;;;;;
257,64;-22,58344;-44,019277;;;;;;;
257,65;-22,583369;-44,019341;;;;;;;
257,66;-22,5833;-44,019406;;;;;;;
257,67;-22,583232;-44,019472;;;;;;;
257,68;-22,583162;-44,019537;;;;;;;
257,69;-22,583092;-44,019602;;;;;;;
257,7;-22,583022;-44,019666;;;;;;;
257,71;-22,582951;-44,019729;;;;;;;
257,72;-22,58288;-44,019793;;;;;;;
257,73;-22,58281;-44,019857;;;;;;;
257,74;-22,58274;-44,019922;;;;;;;
257,75;-22,582671;-44,019987;;;;;;;
257,76;-22,5826;-44,02005;;;;;;;
257,77;-22,58253;-44,020115;;;;;;;
257,78;-22,582462;-44,020181;;;;;;;
257,79;-22,582396;-44,02025;;;;;;;
257,8;-22,582336;-44,020324;;;;;;;
257,81;-22,582277;-44,020399;;;;;;;
257,82;-22,58221;-44,020467;;;;;;;
257,83;-22,582145;-44,020536;;;;;;;
257,84;-22,582085;-44,02061;;;;;;;
257,85;-22,582028;-44,020686;;;;;;;
257,86;-22,58196;-44,020752;;;;;;;
257,87;-22,581891;-44,020817;;;;;;;
257,88;-22,58183;-44,02089;;;;;;;
257,89;-22,581773;-44,020966;;;;;;;
257,9;-22,581717;-44,021043;;;;;;;
257,91;-22,581663;-44,021122;;;;;;;
257,92;-22,58161;-44,021201;;;;;;;
257,93;-22,58156;-44,021281;;;;;;;
257,94;-22,581513;-44,021364;;;;;;;
257,95;-22,581467;-44,021448;;;;;;;
257,96;-22,581424;-44,021532;;;;;;;
257,97;-22,581381;-44,021617;;;;;;;
257,98;-22,58134;-44,021703;;;;;;;
257,99;-22,5813;-44,021789;;;;;;;
258;-22,581262;-44,021877;;;;;;;
258,01;-22,581227;-44,021965;;;;;;;
258,02;-22,581193;-44,022054;;;;;;;
258,03;-22,581161;-44,022144;;;;;;;
258,04;-22,581131;-44,022234;;;;;;;
258,05;-22,581102;-44,022325;;;;;;;
258,06;-22,581077;-44,022417;;;;;;;
258,07;-22,581053;-44,022508;;;;;;;
258,08;-22,58103;-44,022601;;;;;;;
258,09;-22,581008;-44,022694;;;;;;;
258,1;-22,580989;-44,022787;;;;;;;
258,11;-22,580973;-44,022881;;;;;;;
258,12;-22,580958;-44,022975;;;;;;;
258,13;-22,580944;-44,023069;;;;;;;
258,14;-22,58093;-44,023163;;;;;;;
258,15;-22,580919;-44,023258;;;;;;;
258,16;-22,580908;-44,023352;;;;;;;
258,17;-22,580903;-44,023447;;;;;;;
258,18;-22,580897;-44,023542;;;;;;;
258,19;-22,580892;-44,023637;;;;;;;
258,2;-22,580887;-44,023732;;;;;;;
258,21;-22,580885;-44,023827;;;;;;;
258,22;-22,580889;-44,023922;;;;;;;
258,23;-22,580893;-44,024017;;;;;;;
258,24;-22,5809;-44,024112;;;;;;;
258,25;-22,580906;-44,024207;;;;;;;
258,26;-22,580915;-44,024302;;;;;;;
258,27;-22,580925;-44,024397;;;;;;;
258,28;-22,580939;-44,024491;;;;;;;
258,29;-22,580954;-44,024585;;;;;;;
258,3;-22,58097;-44,024679;;;;;;;
258,31;-22,580987;-44,024773;;;;;;;
258,32;-22,581003;-44,024866;;;;;;;
258,33;-22,581019;-44,02496;;;;;;;
258,34;-22,581036;-44,025054;;;;;;;
258,35;-22,581053;-44,025148;;;;;;;
258,36;-22,58107;-44,025241;;;;;;;
258,37;-22,581087;-44,025335;;;;;;;
258,38;-22,581105;-44,025428;;;;;;;
258,39;-22,581123;-44,025521;;;;;;;
258,4;-22,581142;-44,025615;;;;;;;
258,41;-22,58116;-44,025709;;;;;;;
258,42;-22,581178;-44,025802;;;;;;;
258,43;-22,581196;-44,025895;;;;;;;
258,44;-22,581215;-44,025988;;;;;;;
258,45;-22,581234;-44,026082;;;;;;;
258,46;-22,581253;-44,026175;;;;;;;
258,47;-22,581272;-44,026268;;;;;;;
258,48;-22,58129;-44,026362;;;;;;;
258,49;-22,581308;-44,026456;;;;;;;
258,5;-22,581327;-44,026549;;;;;;;
258,51;-22,581345;-44,026642;;;;;;;
258,52;-22,581363;-44,026736;;;;;;;
258,53;-22,581379;-44,026829;;;;;;;
258,54;-22,581396;-44,026923;;;;;;;
258,55;-22,581413;-44,027017;;;;;;;
258,56;-22,58143;-44,027111;;;;;;;
258,57;-22,581447;-44,027204;;;;;;;
258,58;-22,581463;-44,027298;;;;;;;
258,59;-22,581481;-44,027391;;;;;;;
258,6;-22,581499;-44,027485;;;;;;;
258,61;-22,581519;-44,027578;;;;;;;
258,62;-22,581539;-44,027671;;;;;;;
258,63;-22,581557;-44,027764;;;;;;;
258,64;-22,581575;-44,027857;;;;;;;
258,65;-22,581592;-44,027951;;;;;;;
258,66;-22,581609;-44,028045;;;;;;;
258,67;-22,581625;-44,028138;;;;;;;
258,68;-22,581642;-44,028232;;;;;;;
258,69;-22,581659;-44,028326;;;;;;;
258,7;-22,581676;-44,02842;;;;;;;
258,71;-22,581696;-44,028513;;;;;;;
258,72;-22,581718;-44,028605;;;;;;;
258,73;-22,581736;-44,028699;;;;;;;
258,74;-22,581754;-44,028792;;;;;;;
258,75;-22,58177;-44,028886;;;;;;;
258,76;-22,581787;-44,02898;;;;;;;
258,77;-22,581807;-44,029073;;;;;;;
258,78;-22,581828;-44,029166;;;;;;;
258,79;-22,581847;-44,029259;;;;;;;
258,8;-22,581866;-44,029352;;;;;;;
258,81;-22,581883;-44,029446;;;;;;;
258,82;-22,581901;-44,029539;;;;;;;
258,83;-22,581922;-44,029633;;;;;;;
258,84;-22,581938;-44,029726;;;;;;;
258,85;-22,581952;-44,02982;;;;;;;
258,86;-22,581966;-44,029914;;;;;;;
258,87;-22,581981;-44,030008;;;;;;;
258,88;-22,581994;-44,030102;;;;;;;
258,89;-22,582006;-44,030197;;;;;;;
258,9;-22,582015;-44,030291;;;;;;;
258,91;-22,582021;-44,030387;;;;;;;
258,92;-22,582026;-44,030482;;;;;;;
258,93;-22,582032;-44,030576;;;;;;;
258,94;-22,582037;-44,030672;;;;;;;
258,95;-22,582041;-44,030767;;;;;;;
258,96;-22,582042;-44,030862;;;;;;;
258,97;-22,582044;-44,030957;;;;;;;
258,98;-22,582046;-44,031053;;;;;;;
258,99;-22,582048;-44,031148;;;;;;;
259;-22,582051;-44,031243;;;;;;;
259,01;-22,582054;-44,031338;;;;;;;
259,02;-22,582054;-44,031433;;;;;;;
259,03;-22,582057;-44,031528;;;;;;;
259,04;-22,582061;-44,031623;;;;;;;
259,05;-22,582066;-44,031718;;;;;;;
259,06;-22,582072;-44,031813;;;;;;;
259,07;-22,582078;-44,031908;;;;;;;
259,08;-22,582083;-44,032003;;;;;;;
259,09;-22,582089;-44,032099;;;;;;;
259,1;-22,582096;-44,032193;;;;;;;
259,11;-22,582101;-44,032288;;;;;;;
259,12;-22,582108;-44,032383;;;;;;;
259,13;-22,582116;-44,032478;;;;;;;
259,14;-22,582115;-44,032573;;;;;;;
259,15;-22,582109;-44,032668;;;;;;;
259,16;-22,582104;-44,032763;;;;;;;
259,17;-22,582099;-44,032858;;;;;;;
259,18;-22,582097;-44,032953;;;;;;;
259,19;-22,582096;-44,033048;;;;;;;
259,2;-22,582097;-44,033143;;;;;;;
259,21;-22,582098;-44,033239;;;;;;;
259,22;-22,582101;-44,033334;;;;;;;
259,23;-22,582104;-44,033428;;;;;;;
259,24;-22,582108;-44,033524;;;;;;;
259,25;-22,582111;-44,033619;;;;;;;
259,26;-22,582114;-44,033714;;;;;;;
259,27;-22,582117;-44,033809;;;;;;;
259,28;-22,582121;-44,033904;;;;;;;
259,29;-22,582129;-44,033999;;;;;;;
259,3;-22,58214;-44,034094;;;;;;;
259,31;-22,58215;-44,034188;;;;;;;
259,32;-22,582156;-44,034283;;;;;;;
259,33;-22,582148;-44,034378;;;;;;;
259,34;-22,582139;-44,034473;;;;;;;
259,35;-22,582135;-44,034568;;;;;;;
259,36;-22,582135;-44,034663;;;;;;;
259,37;-22,582135;-44,034758;;;;;;;
259,38;-22,582135;-44,034853;;;;;;;
259,39;-22,582138;-44,034948;;;;;;;
259,4;-22,582143;-44,035044;;;;;;;
259,41;-22,582146;-44,035139;;;;;;;
259,42;-22,582149;-44,035233;;;;;;;
259,43;-22,582151;-44,035329;;;;;;;
259,44;-22,582154;-44,035424;;;;;;;
259,45;-22,582156;-44,035519;;;;;;;
259,46;-22,582159;-44,035614;;;;;;;
259,47;-22,582161;-44,03571;;;;;;;
259,48;-22,582163;-44,035805;;;;;;;
259,49;-22,582165;-44,0359;;;;;;;
259,5;-22,582168;-44,035995;;;;;;;
259,51;-22,58217;-44,03609;;;;;;;
259,52;-22,582172;-44,036185;;;;;;;
259,53;-22,582175;-44,036281;;;;;;;
259,54;-22,582178;-44,036376;;;;;;;
259,55;-22,58218;-44,036471;;;;;;;
259,56;-22,582183;-44,036566;;;;;;;
259,57;-22,582185;-44,036661;;;;;;;
259,58;-22,582187;-44,036756;;;;;;;
259,59;-22,58219;-44,036851;;;;;;;
259,6;-22,582192;-44,036946;;;;;;;
259,61;-22,582194;-44,037041;;;;;;;
259,62;-22,582195;-44,037136;;;;;;;
259,63;-22,582197;-44,037232;;;;;;;
259,64;-22,582198;-44,037327;;;;;;;
259,65;-22,5822;-44,037422;;;;;;;
259,66;-22,582201;-44,037517;;;;;;;
259,67;-22,582203;-44,037613;;;;;;;
259,68;-22,582204;-44,037708;;;;;;;
259,69;-22,582206;-44,037803;;;;;;;
259,7;-22,582209;-44,037898;;;;;;;
259,71;-22,582212;-44,037994;;;;;;;
259,72;-22,582219;-44,038088;;;;;;;
259,73;-22,582226;-44,038183;;;;;;;
259,74;-22,582236;-44,038278;;;;;;;
259,75;-22,582247;-44,038373;;;;;;;
259,76;-22,582259;-44,038467;;;;;;;
259,77;-22,582274;-44,038561;;;;;;;
259,78;-22,58229;-44,038655;;;;;;;
259,79;-22,582307;-44,038748;;;;;;;
259,8;-22,582325;-44,038841;;;;;;;
259,81;-22,582343;-44,038935;;;;;;;
259,82;-22,582362;-44,039028;;;;;;;
259,83;-22,58238;-44,039122;;;;;;;
259,84;-22,5824;-44,039215;;;;;;;
259,85;-22,58242;-44,039308;;;;;;;
259,86;-22,582439;-44,039401;;;;;;;
259,87;-22,582459;-44,039494;;;;;;;
259,88;-22,582478;-44,039587;;;;;;;
259,89;-22,582497;-44,03968;;;;;;;
259,9;-22,582516;-44,039774;;;;;;;
259,91;-22,582535;-44,039867;;;;;;;
259,92;-22,582555;-44,03996;;;;;;;
259,93;-22,582574;-44,040054;;;;;;;
259,94;-22,582594;-44,040147;;;;;;;
259,95;-22,582613;-44,04024;;;;;;;
259,96;-22,582633;-44,040333;;;;;;;
259,97;-22,582652;-44,040426;;;;;;;
259,98;-22,582672;-44,040519;;;;;;;
259,99;-22,582692;-44,040612;;;;;;;
260;-22,582713;-44,040705;;;;;;;
260,01;-22,582733;-44,040798;;;;;;;
260,02;-22,582754;-44,040891;;;;;;;
260,03;-22,582775;-44,040984;;;;;;;
260,04;-22,582796;-44,041077;;;;;;;
260,05;-22,582816;-44,04117;;;;;;;
260,06;-22,582837;-44,041263;;;;;;;
260,07;-22,582857;-44,041356;;;;;;;
260,08;-22,582878;-44,041448;;;;;;;
260,09;-22,582898;-44,041541;;;;;;;
260,1;-22,582918;-44,041635;;;;;;;
260,11;-22,582939;-44,041728;;;;;;;
260,12;-22,582959;-44,041821;;;;;;;
260,13;-22,582978;-44,041914;;;;;;;
260,14;-22,582996;-44,042007;;;;;;;
260,15;-22,583015;-44,042101;;;;;;;
260,16;-22,583035;-44,042194;;;;;;;
260,17;-22,583056;-44,042286;;;;;;;
260,18;-22,583077;-44,042379;;;;;;;
260,19;-22,583097;-44,042472;;;;;;;
260,2;-22,583117;-44,042565;;;;;;;
260,21;-22,583136;-44,042659;;;;;;;
260,22;-22,583156;-44,042752;;;;;;;
260,23;-22,583176;-44,042845;;;;;;;
260,24;-22,583195;-44,042938;;;;;;;
260,25;-22,583215;-44,043031;;;;;;;
260,26;-22,583235;-44,043124;;;;;;;
260,27;-22,583255;-44,043217;;;;;;;
260,28;-22,583275;-44,04331;;;;;;;
260,29;-22,583295;-44,043403;;;;;;;
260,3;-22,583315;-44,043496;;;;;;;
260,31;-22,583336;-44,043589;;;;;;;
260,32;-22,583356;-44,043682;;;;;;;
260,33;-22,583376;-44,043775;;;;;;;
260,34;-22,583396;-44,043869;;;;;;;
260,35;-22,583417;-44,043962;;;;;;;
260,36;-22,583437;-44,044055;;;;;;;
260,37;-22,583457;-44,044147;;;;;;;
260,38;-22,583478;-44,04424;;;;;;;
260,39;-22,583498;-44,044333;;;;;;;
260,4;-22,583518;-44,044426;;;;;;;
260,41;-22,583538;-44,044519;;;;;;;
260,42;-22,583558;-44,044612;;;;;;;
260,43;-22,583578;-44,044705;;;;;;;
260,44;-22,583597;-44,044798;;;;;;;
260,45;-22,583617;-44,044892;;;;;;;
260,46;-22,583637;-44,044985;;;;;;;
260,47;-22,583656;-44,045078;;;;;;;
260,48;-22,583676;-44,045171;;;;;;;
260,49;-22,583696;-44,045264;;;;;;;
260,5;-22,583716;-44,045357;;;;;;;
260,51;-22,583736;-44,04545;;;;;;;
260,52;-22,583756;-44,045543;;;;;;;
260,53;-22,583776;-44,045637;;;;;;;
260,54;-22,583796;-44,04573;;;;;;;
260,55;-22,583816;-44,045823;;;;;;;
260,56;-22,583836;-44,045916;;;;;;;
260,57;-22,583856;-44,046009;;;;;;;
260,58;-22,583876;-44,046102;;;;;;;
260,59;-22,583896;-44,046195;;;;;;;
260,6;-22,583916;-44,046288;;;;;;;
260,61;-22,583936;-44,046381;;;;;;;
260,62;-22,583956;-44,046475;;;;;;;
260,63;-22,583976;-44,046567;;;;;;;
260,64;-22,583996;-44,04666;;;;;;;
260,65;-22,584016;-44,046753;;;;;;;
260,66;-22,584036;-44,046846;;;;;;;
260,67;-22,584056;-44,046939;;;;;;;
260,68;-22,584075;-44,047032;;;;;;;
260,69;-22,584095;-44,047125;;;;;;;
260,7;-22,584115;-44,047218;;;;;;;
260,71;-22,584135;-44,047312;;;;;;;
260,72;-22,584155;-44,047405;;;;;;;
260,73;-22,584175;-44,047498;;;;;;;
260,74;-22,584195;-44,047591;;;;;;;
260,75;-22,584215;-44,047684;;;;;;;
260,76;-22,584234;-44,047777;;;;;;;
260,77;-22,584254;-44,04787;;;;;;;
260,78;-22,584275;-44,047963;;;;;;;
260,79;-22,584295;-44,048056;;;;;;;
260,8;-22,584316;-44,048149;;;;;;;
260,81;-22,584336;-44,048242;;;;;;;
260,82;-22,584356;-44,048335;;;;;;;
260,83;-22,584376;-44,048428;;;;;;;
260,84;-22,584396;-44,048521;;;;;;;
260,85;-22,584416;-44,048614;;;;;;;
260,86;-22,584436;-44,048707;;;;;;;
260,87;-22,584456;-44,048801;;;;;;;
260,88;-22,584476;-44,048894;;;;;;;
260,89;-22,584497;-44,048987;;;;;;;
260,9;-22,584517;-44,04908;;;;;;;
260,91;-22,584537;-44,049172;;;;;;;
260,92;-22,584557;-44,049265;;;;;;;
260,93;-22,584577;-44,049358;;;;;;;
260,94;-22,584596;-44,049452;;;;;;;
260,95;-22,584616;-44,049545;;;;;;;
260,96;-22,584636;-44,049639;;;;;;;
260,97;-22,584655;-44,049732;;;;;;;
260,98;-22,584675;-44,049825;;;;;;;
260,99;-22,584694;-44,049918;;;;;;;
261;-22,584714;-44,050011;;;;;;;
261,01;-22,584733;-44,050104;;;;;;;
261,02;-22,584753;-44,050197;;;;;;;
261,03;-22,584773;-44,05029;;;;;;;
261,04;-22,584794;-44,050383;;;;;;;
261,05;-22,584814;-44,050476;;;;;;;
261,06;-22,584834;-44,050569;;;;;;;
261,07;-22,584855;-44,050662;;;;;;;
261,08;-22,584875;-44,050755;;;;;;;
261,09;-22,584895;-44,050848;;;;;;;
261,1;-22,584915;-44,050941;;;;;;;
261,11;-22,584935;-44,051034;;;;;;;
261,12;-22,584955;-44,051127;;;;;;;
261,13;-22,584975;-44,05122;;;;;;;
261,14;-22,584995;-44,051313;;;;;;;
261,15;-22,585015;-44,051406;;;;;;;
261,16;-22,585035;-44,051499;;;;;;;
261,17;-22,585054;-44,051593;;;;;;;
261,18;-22,585074;-44,051686;;;;;;;
261,19;-22,585093;-44,051779;;;;;;;
261,2;-22,585113;-44,051872;;;;;;;
261,21;-22,585133;-44,051965;;;;;;;
261,22;-22,585154;-44,052058;;;;;;;
261,23;-22,585174;-44,052151;;;;;;;
261,24;-22,585194;-44,052244;;;;;;;
261,25;-22,585214;-44,052337;;;;;;;
261,26;-22,585234;-44,05243;;;;;;;
261,27;-22,585255;-44,052523;;;;;;;
261,28;-22,585275;-44,052616;;;;;;;
261,29;-22,585295;-44,052709;;;;;;;
261,3;-22,585316;-44,052802;;;;;;;
261,31;-22,585336;-44,052895;;;;;;;
261,32;-22,585356;-44,052988;;;;;;;
261,33;-22,585376;-44,053081;;;;;;;
261,34;-22,585396;-44,053175;;;;;;;
261,35;-22,585416;-44,053268;;;;;;;
261,36;-22,585436;-44,053361;;;;;;;
261,37;-22,585457;-44,053453;;;;;;;
261,38;-22,585478;-44,053546;;;;;;;
261,39;-22,585498;-44,053639;;;;;;;
261,4;-22,585514;-44,053733;;;;;;;
261,41;-22,585531;-44,053827;;;;;;;
261,42;-22,58555;-44,05392;;;;;;;
261,43;-22,58557;-44,054013;;;;;;;
261,44;-22,585591;-44,054106;;;;;;;
261,45;-22,585611;-44,054199;;;;;;;
261,46;-22,585631;-44,054291;;;;;;;
261,47;-22,585651;-44,054385;;;;;;;
261,48;-22,585671;-44,054478;;;;;;;
261,49;-22,585691;-44,054571;;;;;;;
261,5;-22,585711;-44,054664;;;;;;;
261,51;-22,58573;-44,054757;;;;;;;
261,52;-22,585751;-44,05485;;;;;;;
261,53;-22,585773;-44,054943;;;;;;;
261,54;-22,585796;-44,055035;;;;;;;
261,55;-22,585823;-44,055127;;;;;;;
261,56;-22,58585;-44,055218;;;;;;;
261,57;-22,585881;-44,055308;;;;;;;
261,58;-22,585913;-44,055397;;;;;;;
261,59;-22,585946;-44,055487;;;;;;;
261,6;-22,585981;-44,055575;;;;;;;
261,61;-22,586016;-44,055664;;;;;;;
261,62;-22,586052;-44,055752;;;;;;;
261,63;-22,586088;-44,05584;;;;;;;
261,64;-22,586125;-44,055928;;;;;;;
261,65;-22,586161;-44,056015;;;;;;;
261,66;-22,586198;-44,056103;;;;;;;
261,67;-22,586234;-44,056191;;;;;;;
261,68;-22,586271;-44,056279;;;;;;;
261,69;-22,586308;-44,056367;;;;;;;
261,7;-22,586345;-44,056455;;;;;;;
261,71;-22,586381;-44,056542;;;;;;;
261,72;-22,586419;-44,05663;;;;;;;
261,73;-22,586456;-44,056717;;;;;;;
261,74;-22,586493;-44,056805;;;;;;;
261,75;-22,586531;-44,056893;;;;;;;
261,76;-22,586568;-44,056981;;;;;;;
261,77;-22,586605;-44,057068;;;;;;;
261,78;-22,586642;-44,057156;;;;;;;
261,79;-22,586679;-44,057243;;;;;;;
261,8;-22,586716;-44,057331;;;;;;;
261,81;-22,586753;-44,057419;;;;;;;
261,82;-22,58679;-44,057506;;;;;;;
261,83;-22,586827;-44,057594;;;;;;;
261,84;-22,586864;-44,057682;;;;;;;
261,85;-22,5869;-44,05777;;;;;;;
261,86;-22,586937;-44,057858;;;;;;;
261,87;-22,586973;-44,057946;;;;;;;
261,88;-22,587009;-44,058034;;;;;;;
261,89;-22,587046;-44,058122;;;;;;;
261,9;-22,587082;-44,05821;;;;;;;
261,91;-22,587119;-44,058298;;;;;;;
261,92;-22,587156;-44,058385;;;;;;;
261,93;-22,587192;-44,058473;;;;;;;
261,94;-22,58723;-44,05856;;;;;;;
261,95;-22,587267;-44,058648;;;;;;;
261,96;-22,587305;-44,058736;;;;;;;
261,97;-22,587342;-44,058823;;;;;;;
261,98;-22,587379;-44,058911;;;;;;;
261,99;-22,587417;-44,058998;;;;;;;
262;-22,587455;-44,059085;;;;;;;
262,01;-22,587492;-44,059173;;;;;;;
262,02;-22,587527;-44,059261;;;;;;;
262,03;-22,587562;-44,05935;;;;;;;
262,04;-22,5876;-44,059437;;;;;;;
262,05;-22,587639;-44,059524;;;;;;;
262,06;-22,587677;-44,059611;;;;;;;
262,07;-22,587715;-44,059699;;;;;;;
262,08;-22,587752;-44,059786;;;;;;;
262,09;-22,587789;-44,059874;;;;;;;
262,1;-22,587825;-44,059962;;;;;;;
262,11;-22,587862;-44,06005;;;;;;;
262,12;-22,587898;-44,060137;;;;;;;
262,13;-22,587934;-44,060225;;;;;;;
262,14;-22,587971;-44,060313;;;;;;;
262,15;-22,588008;-44,060401;;;;;;;
262,16;-22,588045;-44,060489;;;;;;;
262,17;-22,588082;-44,060576;;;;;;;
262,18;-22,58812;-44,060664;;;;;;;
262,19;-22,588159;-44,060751;;;;;;;
262,2;-22,588198;-44,060838;;;;;;;
262,21;-22,588237;-44,060924;;;;;;;
262,22;-22,588277;-44,06101;;;;;;;
262,23;-22,588319;-44,061096;;;;;;;
262,24;-22,588362;-44,061181;;;;;;;
262,25;-22,588405;-44,061266;;;;;;;
262,26;-22,58845;-44,06135;;;;;;;
262,27;-22,588495;-44,061433;;;;;;;
262,28;-22,588542;-44,061516;;;;;;;
262,29;-22,588588;-44,0616;;;;;;;
262,3;-22,588635;-44,061683;;;;;;;
262,31;-22,588684;-44,061765;;;;;;;
262,32;-22,588732;-44,061846;;;;;;;
262,33;-22,58878;-44,061929;;;;;;;
262,34;-22,588827;-44,062012;;;;;;;
262,35;-22,588874;-44,062094;;;;;;;
262,36;-22,588922;-44,062176;;;;;;;
262,37;-22,588969;-44,062259;;;;;;;
262,38;-22,589017;-44,062341;;;;;;;
262,39;-22,589065;-44,062424;;;;;;;
262,4;-22,589112;-44,062506;;;;;;;
262,41;-22,58916;-44,062589;;;;;;;
262,42;-22,589207;-44,062671;;;;;;;
262,43;-22,589254;-44,062754;;;;;;;
262,44;-22,589301;-44,062837;;;;;;;
262,45;-22,589348;-44,06292;;;;;;;
262,46;-22,589396;-44,063002;;;;;;;
262,47;-22,589444;-44,063084;;;;;;;
262,48;-22,589492;-44,063166;;;;;;;
262,49;-22,58954;-44,063248;;;;;;;
262,5;-22,589588;-44,06333;;;;;;;
262,51;-22,589636;-44,063412;;;;;;;
262,52;-22,589684;-44,063495;;;;;;;
262,53;-22,589731;-44,063577;;;;;;;
262,54;-22,589779;-44,06366;;;;;;;
262,55;-22,589827;-44,063742;;;;;;;
262,56;-22,589875;-44,063824;;;;;;;
262,57;-22,589923;-44,063907;;;;;;;
262,58;-22,58997;-44,063989;;;;;;;
262,59;-22,590018;-44,064072;;;;;;;
262,6;-22,590065;-44,064154;;;;;;;
262,61;-22,590112;-44,064237;;;;;;;
262,62;-22,590159;-44,06432;;;;;;;
262,63;-22,590205;-44,064403;;;;;;;
262,64;-22,590252;-44,064486;;;;;;;
262,65;-22,590298;-44,064569;;;;;;;
262,66;-22,590343;-44,064652;;;;;;;
262,67;-22,59039;-44,064735;;;;;;;
262,68;-22,590442;-44,064815;;;;;;;
